"sep=	"
Shimmer_D349_TimestampSync_Unix_CAL	Shimmer_D349_Accel_LN_X_CAL	Shimmer_D349_Accel_LN_Y_CAL	Shimmer_D349_Accel_LN_Z_CAL	Shimmer_D349_Battery_CAL	Shimmer_D349_Ext_Exp_A7_CAL	Shimmer_D349_GSR_Range_CAL	Shimmer_D349_GSR_Skin_Conductance_CAL	Shimmer_D349_GSR_Skin_Resistance_CAL	Shimmer_D349_Mag_X_CAL	Shimmer_D349_Mag_Y_CAL	Shimmer_D349_Mag_Z_CAL	Shimmer_D349_Pressure_BMP280_CAL	Shimmer_D349_Temperature_BMP280_CAL	
ms	m/(s^2)	m/(s^2)	m/(s^2)	mV	mV	no_units	uS	kOhms	local_flux	local_flux	local_flux	kPa	Degrees Celsius	
1.6985040996501487E12	6.673913043478261	0.5869565217391304	9.804347826086957	3668.8644688644686	1732.6007326007325	3.0	0.06904206904206907	14483.922829581988	-0.12143928035982009	0.10494752623688156	-0.7511244377811094	99.68896633157618	28.842386446340242	
1.6985040996696816E12	6.684782608695652	0.5869565217391304	9.804347826086957	3670.32967032967	1737.7289377289376	3.0	0.06859806859806863	14577.669902912616	-0.1199400299850075	0.10344827586206896	-0.7571214392803598	99.68896633157618	28.842386446340242	
1.6985040996892146E12	6.684782608695652	0.5652173913043478	9.793478260869565	3645.421245421245	1708.4249084249084	3.0	0.06904206904206907	14483.922829581988	-0.12893553223388304	0.10944527736131934	-0.7391304347826086	99.68896633157618	28.842386446340242	
1.6985040997087476E12	6.673913043478261	0.5652173913043478	9.804347826086957	3667.399267399267	1726.7399267399267	3.0	0.06904206904206907	14483.922829581988	-0.12143928035982009	0.1199400299850075	-0.7511244377811094	99.69166789479215	28.842386446340242	
1.6985040997282805E12	6.684782608695652	0.5543478260869565	9.804347826086957	3651.282051282051	1710.6227106227104	3.0	0.06904206904206907	14483.922829581988	-0.12743628185907047	0.10044977511244378	-0.7571214392803598	99.68356321268524	28.842386446340242	
1.6985040997478135E12	6.6521739130434785	0.5434782608695652	9.76086956521739	3641.0256410256407	1694.5054945054944	3.0	0.06859806859806863	14577.669902912616	-0.12443778110944527	0.09895052473763118	-0.7526236881559221	99.68896633157618	28.842386446340242	
1.6985040997673464E12	6.684782608695652	0.5543478260869565	9.793478260869565	3665.9340659340655	1715.018315018315	3.0	0.06859806859806863	14577.669902912616	-0.12143928035982009	0.10344827586206896	-0.7511244377811094	99.68896633157618	28.842386446340242	
1.6985040997868794E12	6.695652173913043	0.5543478260869565	9.804347826086957	3665.9340659340655	1723.8095238095236	3.0	0.06904206904206907	14483.922829581988	-0.1169415292353823	0.12293853073463268	-0.7406296851574212	99.68896633157618	28.842386446340242	
1.6985040998064124E12	6.706521739130435	0.5652173913043478	9.782608695652174	3670.32967032967	1734.065934065934	3.0	0.06859806859806863	14577.669902912616	-0.1184407796101949	0.11094452773613193	-0.7481259370314842	99.68356321268524	28.842386446340242	
1.6985040998259453E12	6.695652173913043	0.5652173913043478	9.793478260869565	3668.8644688644686	1733.3333333333333	3.0	0.06859806859806863	14577.669902912616	-0.1169415292353823	0.10044977511244378	-0.7511244377811094	99.68356321268524	28.842386446340242	
1.6985040998454783E12	6.706521739130435	0.5760869565217391	9.804347826086957	3649.8168498168498	1716.4835164835163	3.0	0.06859806859806863	14577.669902912616	-0.11394302848575712	0.1184407796101949	-0.7526236881559221	99.68626477087388	28.842386446340242	
1.6985040998650112E12	6.695652173913043	0.5434782608695652	9.782608695652174	3632.234432234432	1689.3772893772893	3.0	0.06904206904206907	14483.922829581988	-0.12443778110944527	0.0944527736131934	-0.7541229385307346	99.68356321268524	28.842386446340242	
1.6985040998845442E12	6.706521739130435	0.5652173913043478	9.771739130434783	3665.9340659340655	1712.8205128205127	3.0	0.06859806859806863	14577.669902912616	-0.12743628185907047	0.10494752623688156	-0.7631184407796102	99.68356321268524	28.842386446340242	
1.6985040999040771E12	6.684782608695652	0.5543478260869565	9.793478260869565	3639.560439560439	1690.8424908424906	3.0	0.06904206904206907	14483.922829581988	-0.12293853073463268	0.10794602698650674	-0.7556221889055472	99.68626477087388	28.842386446340242	
1.69850409992361E12	6.673913043478261	0.5543478260869565	9.804347826086957	3668.8644688644686	1714.2857142857142	3.0	0.06859806859806863	14577.669902912616	-0.1199400299850075	0.11094452773613193	-0.7616191904047975	99.68626477087388	28.842386446340242	
1.698504099943143E12	6.6521739130434785	0.5652173913043478	9.815217391304348	3663.003663003663	1718.6813186813185	3.0	0.06859806859806863	14577.669902912616	-0.10944527736131934	0.10344827586206896	-0.7706146926536731	99.68086165701028	28.842386446340242	
1.698504099962676E12	6.673913043478261	0.5434782608695652	9.826086956521738	3657.142857142857	1727.4725274725274	3.0	0.06904206904206907	14483.922829581988	-0.11094452773613193	0.10344827586206896	-0.7466266866566716	99.68626477087388	28.842386446340242	
1.698504099982209E12	6.684782608695652	0.5543478260869565	9.793478260869565	3670.32967032967	1735.5311355311353	3.0	0.06859806859806863	14577.669902912616	-0.11544227886056971	0.11244377811094453	-0.7586206896551724	99.68356321268524	28.842386446340242	
1.698504100001742E12	6.695652173913043	0.5434782608695652	9.782608695652174	3655.6776556776554	1724.5421245421244	3.0	0.06904206904206907	14483.922829581988	-0.12893553223388304	0.10494752623688156	-0.7436281859070465	99.68626477087388	28.842386446340242	
1.6985041000212751E12	6.728260869565217	0.5543478260869565	9.804347826086957	3646.8864468864467	1707.6923076923076	3.0	0.06904206904206907	14483.922829581988	-0.12293853073463268	0.1184407796101949	-0.7526236881559221	99.68896633157618	28.842386446340242	
1.698504100040808E12	6.695652173913043	0.5760869565217391	9.826086956521738	3665.9340659340655	1720.8791208791208	3.0	0.06859806859806863	14577.669902912616	-0.12893553223388304	0.10344827586206896	-0.7421289355322339	99.68086165701028	28.842386446340242	
1.698504100060341E12	6.684782608695652	0.5869565217391304	9.804347826086957	3626.373626373626	1683.5164835164835	3.0	0.0694860694860695	14391.373801916929	-0.1169415292353823	0.11244377811094453	-0.7466266866566716	99.68896633157618	28.842386446340242	
1.698504100079874E12	6.684782608695652	0.5869565217391304	9.804347826086957	3661.5384615384614	1709.1575091575091	3.0	0.06904206904206907	14483.922829581988	-0.11394302848575712	0.10644677661169415	-0.7586206896551724	99.68626477087388	28.842386446340242	
1.698504100099407E12	6.684782608695652	0.5434782608695652	9.793478260869565	3654.212454212454	1708.4249084249084	3.0	0.06904206904206907	14483.922829581988	-0.12443778110944527	0.09895052473763118	-0.7526236881559221	99.68626477087388	28.842386446340242	
1.69850410011894E12	6.684782608695652	0.5760869565217391	9.815217391304348	3674.7252747252746	1728.937728937729	3.0	0.06859806859806863	14577.669902912616	-0.1169415292353823	0.1169415292353823	-0.7481259370314842	99.68896633157618	28.842386446340242	
1.698504100138473E12	6.663043478260869	0.532608695652174	9.815217391304348	3673.260073260073	1741.3919413919414	3.0	0.06904206904206907	14483.922829581988	-0.11394302848575712	0.11544227886056971	-0.7496251874062968	99.678160103849	28.842386446340242	
1.6985041001580059E12	6.663043478260869	0.532608695652174	9.793478260869565	3648.3516483516482	1715.7509157509157	3.0	0.06904206904206907	14483.922829581988	-0.12743628185907047	0.10194902548725637	-0.7586206896551724	99.69166789479215	28.842386446340242	
1.6985041001775388E12	6.673913043478261	0.5434782608695652	9.75	3673.260073260073	1735.5311355311353	3.0	0.06904206904206907	14483.922829581988	-0.12743628185907047	0.10494752623688156	-0.7466266866566716	99.68356321268524	28.842386446340242	
1.6985041001970718E12	6.706521739130435	0.5543478260869565	9.782608695652174	3645.421245421245	1707.6923076923076	3.0	0.06904206904206907	14483.922829581988	-0.11544227886056971	0.10644677661169415	-0.7451274362818591	99.68626477087388	28.842386446340242	
1.6985041002166047E12	6.717391304347826	0.6086956521739131	9.793478260869565	3642.490842490842	1694.5054945054944	3.0	0.06904206904206907	14483.922829581988	-0.13343328335832083	0.10194902548725637	-0.7511244377811094	99.68356321268524	28.842386446340242	
1.6985041002361377E12	6.684782608695652	0.5978260869565217	9.782608695652174	3639.560439560439	1682.7838827838827	3.0	0.0694860694860695	14391.373801916929	-0.13043478260869565	0.10044977511244378	-0.7616191904047975	99.68356321268524	28.842386446340242	
1.6985041002556707E12	6.706521739130435	0.5869565217391304	9.793478260869565	3667.399267399267	1715.018315018315	3.0	0.06859806859806863	14577.669902912616	-0.12593703148425786	0.11244377811094453	-0.7556221889055472	99.678160103849	28.842386446340242	
1.6985041002752036E12	6.717391304347826	0.5543478260869565	9.826086956521738	3668.8644688644686	1725.2747252747251	3.0	0.06904206904206907	14483.922829581988	-0.12893553223388304	0.09745127436281859	-0.7661169415292354	99.68356321268524	28.842386446340242	
1.6985041002947366E12	6.695652173913043	0.5434782608695652	9.815217391304348	3661.5384615384614	1727.4725274725274	3.0	0.0694860694860695	14391.373801916929	-0.1184407796101949	0.095952023988006	-0.7481259370314842	99.678160103849	28.842386446340242	
1.6985041003142695E12	6.684782608695652	0.5	9.793478260869565	3645.421245421245	1704.0293040293038	3.0	0.06904206904206907	14483.922829581988	-0.12293853073463268	0.10644677661169415	-0.7526236881559221	99.68086165701028	28.842386446340242	
1.6985041003338025E12	6.684782608695652	0.5108695652173912	9.771739130434783	3674.7252747252746	1726.007326007326	3.0	0.06904206904206907	14483.922829581988	-0.1199400299850075	0.10944527736131934	-0.7586206896551724	99.68356321268524	28.842386446340242	
1.6985041003533354E12	6.663043478260869	0.5217391304347826	9.782608695652174	3663.003663003663	1723.8095238095236	3.0	0.06904206904206907	14483.922829581988	-0.12293853073463268	0.10344827586206896	-0.7496251874062968	99.68626477087388	28.842386446340242	
1.6985041003728684E12	6.684782608695652	0.5217391304347826	9.815217391304348	3651.282051282051	1709.1575091575091	3.0	0.06904206904206907	14483.922829581988	-0.12593703148425786	0.10494752623688156	-0.7631184407796102	99.68896633157618	28.842386446340242	
1.6985041003924014E12	6.695652173913043	0.5434782608695652	9.804347826086957	3665.9340659340655	1721.6117216117216	3.0	0.06859806859806863	14577.669902912616	-0.12143928035982009	0.10344827586206896	-0.7496251874062968	99.68356321268524	28.842386446340242	
1.6985041004119343E12	6.717391304347826	0.5652173913043478	9.793478260869565	3663.003663003663	1721.6117216117216	3.0	0.06904206904206907	14483.922829581988	-0.12293853073463268	0.11394302848575712	-0.7616191904047975	99.68356321268524	28.842386446340242	
1.6985041004314673E12	6.706521739130435	0.5869565217391304	9.771739130434783	3674.7252747252746	1734.065934065934	3.0	0.0694860694860695	14391.373801916929	-0.12743628185907047	0.1169415292353823	-0.7496251874062968	99.68356321268524	28.842386446340242	
1.6985041004510002E12	6.717391304347826	0.5978260869565217	9.804347826086957	3645.421245421245	1706.9597069597069	3.0	0.06904206904206907	14483.922829581988	-0.12293853073463268	0.10794602698650674	-0.7496251874062968	99.68356321268524	28.842386446340242	
1.6985041004705334E12	6.663043478260869	0.5760869565217391	9.815217391304348	3642.490842490842	1693.7728937728937	3.0	0.06904206904206907	14483.922829581988	-0.11394302848575712	0.0944527736131934	-0.7586206896551724	99.68086165701028	28.842386446340242	
1.6985041004900664E12	6.673913043478261	0.5652173913043478	9.83695652173913	3652.7472527472523	1701.098901098901	3.0	0.06859806859806863	14577.669902912616	-0.11244377811094453	0.10644677661169415	-0.7616191904047975	99.68896633157618	28.842386446340242	
1.6985041005095994E12	6.706521739130435	0.5869565217391304	9.804347826086957	3658.6080586080584	1710.6227106227104	3.0	0.06904206904206907	14483.922829581988	-0.12743628185907047	0.09745127436281859	-0.7511244377811094	99.68812630645402	28.83740848733578	
1.6985041005291323E12	6.6521739130434785	0.5760869565217391	9.83695652173913	3651.282051282051	1703.296703296703	3.0	0.06904206904206907	14483.922829581988	-0.1169415292353823	0.11244377811094453	-0.7616191904047975	99.68542476778084	28.83740848733578	
1.6985041005486653E12	6.630434782608695	0.5543478260869565	9.793478260869565	3636.6300366300366	1684.9816849816848	3.0	0.06859806859806863	14577.669902912616	-0.12293853073463268	0.1169415292353823	-0.7496251874062968	99.67732016684306	28.83740848733578	
1.6985041005681982E12	6.6521739130434785	0.532608695652174	9.815217391304348	3658.6080586080584	1704.0293040293038	3.0	0.06904206904206907	14483.922829581988	-0.12143928035982009	0.10644677661169415	-0.7571214392803598	99.68542476778084	28.83740848733578	
1.6985041005877312E12	6.641304347826087	0.532608695652174	9.815217391304348	3663.003663003663	1713.5531135531135	3.0	0.06859806859806863	14577.669902912616	-0.12743628185907047	0.10194902548725637	-0.7466266866566716	99.68272323162128	28.83740848733578	
1.6985041006072642E12	6.673913043478261	0.5434782608695652	9.793478260869565	3667.399267399267	1728.2051282051282	3.0	0.06904206904206907	14483.922829581988	-0.1184407796101949	0.095952023988006	-0.7571214392803598	99.67732016684306	28.83740848733578	
1.698504100626797E12	6.673913043478261	0.532608695652174	9.782608695652174	3651.282051282051	1710.6227106227104	3.0	0.06904206904206907	14483.922829581988	-0.12593703148425786	0.11394302848575712	-0.7541229385307346	99.67732016684306	28.83740848733578	
1.69850410064633E12	6.663043478260869	0.5543478260869565	9.804347826086957	3668.8644688644686	1723.0769230769229	3.0	0.06859806859806863	14577.669902912616	-0.13043478260869565	0.10944527736131934	-0.7496251874062968	99.68272323162128	28.83740848733578	
1.698504100665863E12	6.673913043478261	0.5434782608695652	9.782608695652174	3663.003663003663	1722.3443223443223	3.0	0.06859806859806863	14577.669902912616	-0.11544227886056971	0.09745127436281859	-0.7451274362818591	99.68272323162128	28.83740848733578	
1.698504100685396E12	6.673913043478261	0.5434782608695652	9.826086956521738	3648.3516483516482	1706.9597069597069	3.0	0.06859806859806863	14577.669902912616	-0.1184407796101949	0.10494752623688156	-0.7571214392803598	99.68272323162128	28.83740848733578	
1.698504100704929E12	6.6521739130434785	0.532608695652174	9.826086956521738	3639.560439560439	1687.9120879120878	3.0	0.06904206904206907	14483.922829581988	-0.12293853073463268	0.11394302848575712	-0.7571214392803598	99.68812630645402	28.83740848733578	
1.698504100724462E12	6.641304347826087	0.5217391304347826	9.826086956521738	3670.32967032967	1717.9487179487178	3.0	0.06904206904206907	14483.922829581988	-0.1184407796101949	0.09745127436281859	-0.7556221889055472	99.68002169797535	28.83740848733578	
1.6985041007439949E12	6.6521739130434785	0.5108695652173912	9.804347826086957	3658.6080586080584	1718.6813186813185	3.0	0.06904206904206907	14483.922829581988	-0.12143928035982009	0.10794602698650674	-0.7496251874062968	99.68272323162128	28.83740848733578	
1.6985041007635278E12	6.641304347826087	0.4891304347826087	9.804347826086957	3652.7472527472523	1711.3553113553112	3.0	0.06904206904206907	14483.922829581988	-0.1184407796101949	0.095952023988006	-0.7556221889055472	99.68812630645402	28.83740848733578	
1.6985041007830608E12	6.641304347826087	0.5	9.815217391304348	3633.6996336996335	1683.5164835164835	3.0	0.06859806859806863	14577.669902912616	-0.11544227886056971	0.0944527736131934	-0.760119940029985	99.68812630645402	28.83740848733578	
1.6985041008025938E12	6.6521739130434785	0.5217391304347826	9.815217391304348	3674.7252747252746	1717.216117216117	3.0	0.06859806859806863	14577.669902912616	-0.12593703148425786	0.11544227886056971	-0.7481259370314842	99.68272323162128	28.83740848733578	
1.6985041008221267E12	6.6521739130434785	0.5217391304347826	9.826086956521738	3661.5384615384614	1723.8095238095236	3.0	0.06859806859806863	14577.669902912616	-0.12743628185907047	0.10944527736131934	-0.7526236881559221	99.68812630645402	28.83740848733578	
1.6985041008416597E12	6.673913043478261	0.532608695652174	9.847826086956522	3639.560439560439	1695.970695970696	3.0	0.06904206904206907	14483.922829581988	-0.12143928035982009	0.09745127436281859	-0.7541229385307346	99.68812630645402	28.83740848733578	
1.6985041008611926E12	6.6521739130434785	0.532608695652174	9.804347826086957	3638.095238095238	1687.179487179487	3.0	0.06904206904206907	14483.922829581988	-0.12893553223388304	0.10044977511244378	-0.7526236881559221	99.68272323162128	28.83740848733578	
1.6985041008807256E12	6.695652173913043	0.5434782608695652	9.793478260869565	3660.07326007326	1705.4945054945053	3.0	0.06904206904206907	14483.922829581988	-0.12143928035982009	0.10044977511244378	-0.7631184407796102	99.68002169797535	28.83740848733578	
1.6985041009002585E12	6.695652173913043	0.5434782608695652	9.826086956521738	3674.7252747252746	1727.4725274725274	3.0	0.06904206904206907	14483.922829581988	-0.11094452773613193	0.12443778110944527	-0.760119940029985	99.68272323162128	28.83740848733578	
1.6985041009197917E12	6.684782608695652	0.5543478260869565	9.815217391304348	3658.6080586080584	1722.3443223443223	3.0	0.06904206904206907	14483.922829581988	-0.12293853073463268	0.11244377811094453	-0.7541229385307346	99.68542476778084	28.83740848733578	
1.6985041009393247E12	6.663043478260869	0.5217391304347826	9.815217391304348	3636.6300366300366	1693.7728937728937	3.0	0.06859806859806863	14577.669902912616	-0.12143928035982009	0.10644677661169415	-0.7496251874062968	99.68542476778084	28.83740848733578	
1.6985041009588577E12	6.663043478260869	0.5434782608695652	9.793478260869565	3664.468864468864	1699.6336996336995	3.0	0.06904206904206907	14483.922829581988	-0.13193403298350825	0.11244377811094453	-0.7466266866566716	99.68002169797535	28.83740848733578	
1.6985041009783906E12	6.663043478260869	0.5543478260869565	9.793478260869565	3661.5384615384614	1715.7509157509157	3.0	0.06904206904206907	14483.922829581988	-0.12293853073463268	0.0914542728635682	-0.7541229385307346	99.68542476778084	28.83740848733578	
1.6985041009979236E12	6.6521739130434785	0.5434782608695652	9.815217391304348	3654.212454212454	1711.3553113553112	3.0	0.06904206904206907	14483.922829581988	-0.1199400299850075	0.10944527736131934	-0.760119940029985	99.68542476778084	28.83740848733578	
1.6985041010174565E12	6.630434782608695	0.5434782608695652	9.793478260869565	3624.908424908425	1674.7252747252746	3.0	0.06904206904206907	14483.922829581988	-0.11094452773613193	0.10794602698650674	-0.7481259370314842	99.68272323162128	28.83740848733578	
1.6985041010369895E12	6.6521739130434785	0.5217391304347826	9.815217391304348	3665.9340659340655	1706.227106227106	3.0	0.06904206904206907	14483.922829581988	-0.12143928035982009	0.11244377811094453	-0.7541229385307346	99.68272323162128	28.83740848733578	
1.6985041010565225E12	6.641304347826087	0.5652173913043478	9.815217391304348	3673.260073260073	1731.8681318681317	3.0	0.06904206904206907	14483.922829581988	-0.12593703148425786	0.10944527736131934	-0.7586206896551724	99.68272323162128	28.83740848733578	
1.6985041010760554E12	6.663043478260869	0.5543478260869565	9.83695652173913	3660.07326007326	1725.2747252747251	3.0	0.06904206904206907	14483.922829581988	-0.10944527736131934	0.10794602698650674	-0.7466266866566716	99.68542476778084	28.83740848733578	
1.6985041010955884E12	6.673913043478261	0.532608695652174	9.804347826086957	3646.8864468864467	1707.6923076923076	3.0	0.06904206904206907	14483.922829581988	-0.12443778110944527	0.10644677661169415	-0.7586206896551724	99.68542476778084	28.83740848733578	
1.6985041011151213E12	6.663043478260869	0.5434782608695652	9.815217391304348	3668.8644688644686	1722.3443223443223	3.0	0.06904206904206907	14483.922829581988	-0.1199400299850075	0.10044977511244378	-0.7466266866566716	99.68812630645402	28.83740848733578	
1.6985041011346543E12	6.663043478260869	0.532608695652174	9.826086956521738	3661.5384615384614	1726.007326007326	3.0	0.06904206904206907	14483.922829581988	-0.12743628185907047	0.10344827586206896	-0.7556221889055472	99.68002169797535	28.83740848733578	
1.6985041011541873E12	6.673913043478261	0.46739130434782605	9.804347826086957	3652.7472527472523	1714.2857142857142	3.0	0.06904206904206907	14483.922829581988	-0.1199400299850075	0.10194902548725637	-0.7511244377811094	99.68542476778084	28.83740848733578	
1.6985041011737202E12	6.673913043478261	0.46739130434782605	9.826086956521738	3665.9340659340655	1723.8095238095236	3.0	0.06904206904206907	14483.922829581988	-0.12293853073463268	0.10644677661169415	-0.7586206896551724	99.68272323162128	28.83740848733578	
1.6985041011932532E12	6.6521739130434785	0.46739130434782605	9.804347826086957	3658.6080586080584	1720.8791208791208	3.0	0.06904206904206907	14483.922829581988	-0.12743628185907047	0.10344827586206896	-0.7586206896551724	99.68542476778084	28.83740848733578	
1.6985041012127861E12	6.630434782608695	0.45652173913043476	9.793478260869565	3641.0256410256407	1698.9010989010987	3.0	0.06904206904206907	14483.922829581988	-0.1199400299850075	0.09895052473763118	-0.7691154422788605	99.68272323162128	28.83740848733578	
1.698504101232319E12	6.565217391304348	0.4891304347826087	9.815217391304348	3649.8168498168498	1701.8315018315018	3.0	0.06904206904206907	14483.922829581988	-0.12593703148425786	0.11394302848575712	-0.7646176911544228	99.68272323162128	28.83740848733578	
1.698504101251852E12	6.58695652173913	0.5	9.804347826086957	3638.095238095238	1689.3772893772893	3.0	0.06904206904206907	14483.922829581988	-0.12593703148425786	0.10794602698650674	-0.7466266866566716	99.68542476778084	28.83740848733578	
1.698504101271385E12	6.641304347826087	0.5108695652173912	9.804347826086957	3674.7252747252746	1720.14652014652	3.0	0.06904206904206907	14483.922829581988	-0.12893553223388304	0.11394302848575712	-0.7541229385307346	99.67732016684306	28.83740848733578	
1.698504101290918E12	6.6521739130434785	0.5217391304347826	9.804347826086957	3660.07326007326	1720.14652014652	3.0	0.06904206904206907	14483.922829581988	-0.11244377811094453	0.11544227886056971	-0.7586206896551724	99.68002169797535	28.83740848733578	
1.698504101310451E12	6.684782608695652	0.5217391304347826	9.804347826086957	3652.7472527472523	1712.087912087912	3.0	0.06904206904206907	14483.922829581988	-0.12743628185907047	0.10344827586206896	-0.760119940029985	99.68812630645402	28.83740848733578	
1.698504101329984E12	6.6521739130434785	0.5434782608695652	9.782608695652174	3632.234432234432	1687.179487179487	3.0	0.06904206904206907	14483.922829581988	-0.10794602698650674	0.10944527736131934	-0.7616191904047975	99.68272323162128	28.83740848733578	
1.6985041013495168E12	6.6521739130434785	0.5434782608695652	9.847826086956522	3658.6080586080584	1704.7619047619046	3.0	0.06859806859806863	14577.669902912616	-0.1184407796101949	0.11244377811094453	-0.7496251874062968	99.68272323162128	28.83740848733578	
1.69850410136905E12	6.5978260869565215	0.5434782608695652	9.815217391304348	3673.260073260073	1731.135531135531	3.0	0.06904206904206907	14483.922829581988	-0.1184407796101949	0.1199400299850075	-0.7616191904047975	99.68542476778084	28.83740848733578	
1.698504101388583E12	6.619565217391304	0.5	9.826086956521738	3667.399267399267	1735.5311355311353	3.0	0.06904206904206907	14483.922829581988	-0.1199400299850075	0.11244377811094453	-0.760119940029985	99.68272323162128	28.83740848733578	
1.698504101408116E12	6.6521739130434785	0.45652173913043476	9.826086956521738	3645.421245421245	1707.6923076923076	3.0	0.06859806859806863	14577.669902912616	-0.1184407796101949	0.09895052473763118	-0.767616191904048	99.68272323162128	28.83740848733578	
1.698504101427649E12	6.641304347826087	0.4782608695652174	9.815217391304348	3673.260073260073	1732.6007326007325	3.0	0.06859806859806863	14577.669902912616	-0.12293853073463268	0.12143928035982009	-0.7481259370314842	99.68272323162128	28.83740848733578	
1.698504101447182E12	6.5978260869565215	0.4782608695652174	9.782608695652174	3643.9560439560437	1709.8901098901097	3.0	0.06859806859806863	14577.669902912616	-0.12593703148425786	0.11094452773613193	-0.7511244377811094	99.68002169797535	28.83740848733578	
1.6985041014667148E12	6.58695652173913	0.4891304347826087	9.782608695652174	3655.6776556776554	1713.5531135531135	3.0	0.06904206904206907	14483.922829581988	-0.12743628185907047	0.10794602698650674	-0.7556221889055472	99.68272323162128	28.83740848733578	
1.6985041014862478E12	6.630434782608695	0.4891304347826087	9.815217391304348	3661.5384615384614	1721.6117216117216	3.0	0.06904206904206907	14483.922829581988	-0.11394302848575712	0.11244377811094453	-0.7556221889055472	99.68272323162128	28.83740848733578	
1.6985041015057808E12	6.684782608695652	0.4782608695652174	9.804347826086957	3655.6776556776554	1718.6813186813185	3.0	0.06859806859806863	14577.669902912616	-0.1184407796101949	0.10194902548725637	-0.7571214392803598	99.68356321268524	28.842386446340242	
1.6985041015253137E12	6.695652173913043	0.5	9.815217391304348	3665.9340659340655	1726.007326007326	3.0	0.06859806859806863	14577.669902912616	-0.1184407796101949	0.10044977511244378	-0.7571214392803598	99.68356321268524	28.842386446340242	
1.6985041015448467E12	6.630434782608695	0.5108695652173912	9.815217391304348	3665.9340659340655	1728.937728937729	3.0	0.06859806859806863	14577.669902912616	-0.12143928035982009	0.11544227886056971	-0.7556221889055472	99.68356321268524	28.842386446340242	
1.6985041015643796E12	6.608695652173913	0.5217391304347826	9.815217391304348	3639.560439560439	1697.4358974358972	3.0	0.06859806859806863	14577.669902912616	-0.12143928035982009	0.10794602698650674	-0.7556221889055472	99.68356321268524	28.842386446340242	
1.6985041015839126E12	6.641304347826087	0.5217391304347826	9.793478260869565	3673.260073260073	1728.2051282051282	3.0	0.06859806859806863	14577.669902912616	-0.1169415292353823	0.1169415292353823	-0.7631184407796102	99.68356321268524	28.842386446340242	
1.6985041016034456E12	6.641304347826087	0.5	9.83695652173913	3655.6776556776554	1721.6117216117216	3.0	0.06904206904206907	14483.922829581988	-0.1199400299850075	0.10794602698650674	-0.7496251874062968	99.68356321268524	28.842386446340242	
1.6985041016229785E12	6.641304347826087	0.4891304347826087	9.815217391304348	3646.8864468864467	1706.227106227106	3.0	0.06904206904206907	14483.922829581988	-0.1184407796101949	0.10044977511244378	-0.7571214392803598	99.68626477087388	28.842386446340242	
1.6985041016425115E12	6.630434782608695	0.5	9.815217391304348	3639.560439560439	1687.179487179487	3.0	0.06904206904206907	14483.922829581988	-0.12293853073463268	0.09745127436281859	-0.7511244377811094	99.68356321268524	28.842386446340242	
1.6985041016620444E12	6.630434782608695	0.5	9.826086956521738	3661.5384615384614	1710.6227106227104	3.0	0.06904206904206907	14483.922829581988	-0.12743628185907047	0.11094452773613193	-0.7541229385307346	99.68896633157618	28.842386446340242	
1.6985041016815774E12	6.684782608695652	0.5108695652173912	9.815217391304348	3674.7252747252746	1729.6703296703295	3.0	0.06904206904206907	14483.922829581988	-0.12743628185907047	0.11244377811094453	-0.7556221889055472	99.68626477087388	28.842386446340242	
1.6985041017011104E12	6.6521739130434785	0.532608695652174	9.83695652173913	3646.8864468864467	1709.8901098901097	3.0	0.06904206904206907	14483.922829581988	-0.12443778110944527	0.11394302848575712	-0.7526236881559221	99.68626477087388	28.842386446340242	
1.6985041017206433E12	6.673913043478261	0.5217391304347826	9.858695652173912	3649.8168498168498	1706.227106227106	3.0	0.06904206904206907	14483.922829581988	-0.12443778110944527	0.10794602698650674	-0.7586206896551724	99.68626477087388	28.842386446340242	
1.6985041017401763E12	6.630434782608695	0.5434782608695652	9.804347826086957	3673.260073260073	1731.8681318681317	3.0	0.06904206904206907	14483.922829581988	-0.12593703148425786	0.10044977511244378	-0.7511244377811094	99.68626477087388	28.842386446340242	
1.6985041017597092E12	6.641304347826087	0.5217391304347826	9.847826086956522	3660.07326007326	1725.2747252747251	3.0	0.06904206904206907	14483.922829581988	-0.1199400299850075	0.11094452773613193	-0.7436281859070465	99.68896633157618	28.842386446340242	
1.6985041017792422E12	6.630434782608695	0.5108695652173912	9.804347826086957	3657.142857142857	1716.4835164835163	3.0	0.0694860694860695	14391.373801916929	-0.1184407796101949	0.10194902548725637	-0.7556221889055472	99.68626477087388	28.842386446340242	
1.6985041017987751E12	6.663043478260869	0.5108695652173912	9.826086956521738	3639.560439560439	1692.3076923076922	3.0	0.06904206904206907	14483.922829581988	-0.1199400299850075	0.10044977511244378	-0.7436281859070465	99.68356321268524	28.842386446340242	
1.6985041018183083E12	6.619565217391304	0.5217391304347826	9.815217391304348	3664.468864468864	1713.5531135531135	3.0	0.06904206904206907	14483.922829581988	-0.12143928035982009	0.0944527736131934	-0.7571214392803598	99.68896633157618	28.842386446340242	
1.6985041018378413E12	6.641304347826087	0.5108695652173912	9.782608695652174	3674.7252747252746	1731.135531135531	3.0	0.0694860694860695	14391.373801916929	-0.11394302848575712	0.12593703148425786	-0.7451274362818591	99.678160103849	28.842386446340242	
